C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_20_461.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_20_461.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_20_461.jpg, -0.02938564, 0.8619238, 0, 1.523137
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_20_565.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_20_565.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_20_565.jpg, -0.3671435, 1, 0, 2.888262
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_20_670.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_20_670.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_20_670.jpg, -0.2441399, 1, 0, 4.058028
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_20_770.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_20_770.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_20_770.jpg, 0, 1, 0, 5.221198
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_20_877.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_20_877.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_20_877.jpg, 0, 1, 0, 6.374668
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_20_982.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_20_982.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_20_982.jpg, -0.02750978, 1, 0, 7.517259
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_086.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_086.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_086.jpg, -0.3717598, 1, 0, 8.837314
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_193.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_193.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_193.jpg, -0.07343268, 1, 0, 9.954548
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_295.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_295.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_295.jpg, 0, 1, 0, 11.05584
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_397.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_397.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_397.jpg, 0, 1, 0, 11.90362
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_499.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_499.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_499.jpg, -0.2718776, 1, 0, 13.12642
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_606.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_606.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_606.jpg, -0.3102117, 1, 0, 14.50342
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_713.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_713.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_713.jpg, -0.3204765, 1, 0, 15.43075
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_814.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_814.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_814.jpg, -0.3213159, 1, 0, 16.52385
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_21_916.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_21_916.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_21_916.jpg, -0.04484577, 1, 0, 17.54419
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_028.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_028.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_028.jpg, 0, 1, 0, 18.78091
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_135.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_135.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_135.jpg, -0.1025791, 1, 0, 19.79562
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_245.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_245.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_245.jpg, 0, 1, 0, 21.00783
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_357.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_357.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_357.jpg, 0, 1, 0, 22.0092
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_461.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_461.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_461.jpg, -0.1807468, 1, 0, 22.98315
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_574.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_574.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_574.jpg, -0.5601499, 1, 0, 23.96788
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_680.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_680.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_680.jpg, -0.594956, 1, 0, 24.69238
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_790.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_790.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_790.jpg, -0.8904743, 1, 0, 25.58973
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_22_897.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_22_897.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_22_897.jpg, -0.8754716, 1, 0, 26.23799
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_003.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_003.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_003.jpg, -0.5689486, 0.7212666, 0, 27.05519
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_117.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_117.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_117.jpg, -0.189719, 0.342037, 0, 27.58298
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_222.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_222.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_222.jpg, 0, 0.06590821, 0, 27.52818
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_334.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_334.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_334.jpg, 0.2051539, 0, 0, 27.15333
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_437.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_437.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_437.jpg, 0.5121371, 0, 0, 26.6919
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_540.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_540.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_540.jpg, 0.7885345, 0, 0, 26.07121
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_648.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_648.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_648.jpg, 1, 0, 0, 25.2105
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_757.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_757.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_757.jpg, 0.799444, 0, 0, 24.77263
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_862.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_862.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_862.jpg, 0.49452, 0.06858002, 0, 24.58804
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_23_966.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_23_966.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_23_966.jpg, -0.2280685, 0.4211223, 0, 24.46138
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_067.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_067.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_067.jpg, -0.2504403, 0.7268843, 0, 24.71228
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_175.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_175.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_175.jpg, 0, 0.4035961, 0, 25.16385
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_280.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_280.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_280.jpg, -0.1290649, 0.37894, 0, 25.28972
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_382.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_382.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_382.jpg, -0.4233787, 0.6732537, 0, 25.57474
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_492.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_492.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_492.jpg, -0.1395857, 0.9640579, 0, 26.47935
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_602.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_602.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_602.jpg, 0, 0.6674262, 0, 27.19921
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_702.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_702.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_702.jpg, -0.2638846, 0.3702964, 0, 27.53458
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_810.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_810.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_810.jpg, 0, 0.3484463, 0, 27.82096
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_24_919.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_24_919.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_24_919.jpg, 0, 0.05686866, 0, 27.77793
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_026.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_026.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_026.jpg, -0.2053553, 0.1719984, 0, 27.49759
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_132.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_132.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_132.jpg, -0.5209947, 0.4876377, 0, 27.45714
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_238.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_238.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_238.jpg, -0.6511828, 0.4458317, 0, 27.54744
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_343.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_343.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_343.jpg, -0.3327052, 0.1273542, 0, 27.60819
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_449.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_449.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_449.jpg, -0.6154646, 0.4101135, 0, 27.56102
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_550.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_550.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_550.jpg, -0.3141789, 0.4950083, 0, 27.92684
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_657.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_657.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_657.jpg, -0.02750137, 0.2083308, 0, 28.07409
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_770.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_770.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_770.jpg, 0, 0, 0, 27.79971
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_872.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_872.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_872.jpg, 0, 0, 0, 27.5203
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_25_983.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_25_983.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_25_983.jpg, 0, 0, 0, 27.24376
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_086.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_086.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_086.jpg, 0, 0, 0, 26.91585
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_192.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_192.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_192.jpg, 0, 0, 0, 26.64549
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_294.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_294.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_294.jpg, 0, 0, 0, 26.37795
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_410.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_410.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_410.jpg, 0, 0, 0, 26.06044
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_525.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_525.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_525.jpg, 0, 0, 0, 25.74676
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_634.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_634.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_634.jpg, 0, 0, 0, 25.48825
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_736.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_736.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_736.jpg, 0, 0, 0, 25.23144
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_843.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_843.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_843.jpg, 0, 0, 0, 24.97717
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_26_943.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_26_943.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_26_943.jpg, 0, 0, 0, 24.72569
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_049.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_049.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_049.jpg, 0, 0, 0, 24.42786
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_149.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_149.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_149.jpg, 0, 0, 0, 24.18228
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_252.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_252.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_252.jpg, 0, 0, 0, 23.94002
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_361.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_361.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_361.jpg, 0, 0, 0, 23.70035
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_468.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_468.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_468.jpg, 0, 0, 0, 23.41595
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_571.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_571.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_571.jpg, 0, 0, 0, 23.18116
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_686.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_686.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_686.jpg, -0.346586, 0.2443371, 0, 22.95458
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_793.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_793.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_793.jpg, -0.377593, 0.2753441, 0, 23.0075
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_27_959.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_27_959.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_27_959.jpg, 0, 0, 0, 22.77874
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_061.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_061.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_061.jpg, 0, 0, 0, 22.55828
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_163.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_163.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_163.jpg, 0, 0, 0, 22.31996
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_275.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_275.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_275.jpg, 0, 0, 0, 22.05251
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_383.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_383.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_383.jpg, 0, 0, 0, 21.8349
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_500.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_500.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_500.jpg, 0, 0, 0, 21.57201
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_609.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_609.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_609.jpg, 0, 0, 0, 21.3126
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_721.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_721.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_721.jpg, 0, 0, 0, 21.09772
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_831.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_831.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_831.jpg, 0, 0, 0, 20.84439
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_28_935.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_28_935.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_28_935.jpg, 0, 0, 0, 20.63662
C:\Users\MOHD\Desktop\Data\IMG\center_2021_06_22_21_11_29_037.jpg, C:\Users\MOHD\Desktop\Data\IMG\left_2021_06_22_21_11_29_037.jpg, C:\Users\MOHD\Desktop\Data\IMG\right_2021_06_22_21_11_29_037.jpg, 0, 0, 0, 20.42878
